device_id,device_type
device_007518,tablet
device_007519,desktop
device_007520,corporate_workstation
device_007521,mobile
device_007522,tablet
device_007523,customer_service_terminal
device_007524,customer_service_terminal
device_007525,customer_service_terminal
device_007526,desktop
device_007527,corporate_workstation
device_007528,corporate_workstation
device_007529,tablet
device_007530,corporate_workstation
device_007531,tablet
device_007532,desktop
device_007533,customer_service_terminal
device_007534,customer_service_terminal
device_007535,customer_service_terminal
device_007536,tablet
device_007537,mobile
device_007538,mobile
device_007539,corporate_workstation
device_007540,corporate_workstation
device_007541,corporate_workstation
device_007542,tablet
device_007543,mobile
device_007544,desktop
device_007545,customer_service_terminal
device_007546,desktop
device_007547,corporate_workstation
device_007548,desktop
device_007549,tablet
device_007550,mobile
device_007551,customer_service_terminal
device_007552,tablet
device_007553,tablet
device_007554,customer_service_terminal
device_007555,desktop
device_007556,corporate_workstation
device_007557,corporate_workstation
device_007558,desktop
device_007559,customer_service_terminal
device_007560,mobile
device_007561,corporate_workstation
device_007562,mobile
device_007563,customer_service_terminal
device_007564,desktop
device_007565,tablet
device_007566,mobile
device_007567,mobile
device_007568,mobile
device_007569,mobile
device_007570,mobile
device_007571,mobile
device_007572,mobile
device_007573,corporate_workstation
device_007574,tablet
device_007575,mobile
device_007576,tablet
device_007577,mobile
device_007578,customer_service_terminal
device_007579,tablet
device_007580,desktop
device_007581,customer_service_terminal
device_007582,corporate_workstation
device_007583,corporate_workstation
device_007584,customer_service_terminal
device_007585,customer_service_terminal
device_007586,mobile
device_007587,desktop
device_007588,mobile
device_007589,desktop
device_007590,mobile
device_007591,mobile
device_007592,customer_service_terminal
device_007593,customer_service_terminal
device_007594,desktop
device_007595,desktop
device_007596,customer_service_terminal
device_007597,corporate_workstation
device_007598,tablet
device_007599,customer_service_terminal
device_007600,customer_service_terminal
device_007601,mobile
device_007602,customer_service_terminal
device_007603,tablet
device_007604,tablet
device_007605,desktop
device_007606,desktop
device_007607,desktop
device_007608,mobile
device_007609,mobile
device_007610,corporate_workstation
device_007611,corporate_workstation
device_007612,customer_service_terminal
device_007613,mobile
device_007614,tablet
device_007615,tablet
device_007616,desktop
device_007617,tablet
device_007618,corporate_workstation
device_007619,corporate_workstation
device_007620,tablet
device_007621,mobile
device_007622,customer_service_terminal
device_007623,desktop
device_007624,desktop
device_007625,mobile
device_007626,customer_service_terminal
device_007627,customer_service_terminal
device_007628,desktop
device_007629,desktop
device_007630,mobile
device_007631,tablet
device_007632,desktop
device_007633,mobile
device_007634,customer_service_terminal
device_007635,tablet
device_007636,corporate_workstation
device_007637,mobile
device_007638,tablet
device_007639,tablet
device_007640,mobile
device_007641,desktop
device_007642,mobile
device_007643,desktop
device_007644,desktop
device_007645,tablet
device_007646,corporate_workstation
device_007647,mobile
device_007648,tablet
device_007649,customer_service_terminal
device_007650,desktop
device_007651,tablet
device_007652,customer_service_terminal
device_007653,desktop
device_007654,corporate_workstation
device_007655,customer_service_terminal
device_007656,customer_service_terminal
device_007657,mobile
device_007658,tablet
device_007659,tablet
device_007660,tablet
device_007661,corporate_workstation
device_007662,mobile
device_007663,desktop
device_007664,desktop
device_007665,desktop
device_007666,customer_service_terminal
device_007667,mobile
device_007668,customer_service_terminal
device_007669,desktop
device_007670,desktop
device_007671,corporate_workstation
device_007672,desktop
device_007673,customer_service_terminal
device_007674,desktop
device_007675,tablet
device_007676,tablet
device_007677,mobile
device_007678,desktop
device_007679,tablet
device_007680,customer_service_terminal
device_007681,desktop
device_007682,tablet
device_007683,customer_service_terminal
device_007684,corporate_workstation
device_007685,customer_service_terminal
device_007686,customer_service_terminal
device_007687,customer_service_terminal
device_007688,corporate_workstation
device_007689,desktop
device_007690,desktop
device_007691,corporate_workstation
device_007692,desktop
device_007693,customer_service_terminal
device_007694,tablet
device_007695,corporate_workstation
device_007696,corporate_workstation
device_007697,corporate_workstation
device_007698,customer_service_terminal
device_007699,corporate_workstation
device_007700,desktop
device_007701,tablet
device_007702,customer_service_terminal
device_007703,tablet
device_007704,customer_service_terminal
device_007705,mobile
device_007706,mobile
device_007707,mobile
device_007708,corporate_workstation
device_007709,desktop
device_007710,desktop
device_007711,mobile
device_007712,tablet
device_007713,corporate_workstation
device_007714,mobile
device_007715,customer_service_terminal
device_007716,customer_service_terminal
device_007717,mobile
device_007718,corporate_workstation
device_007719,customer_service_terminal
device_007720,tablet
device_007721,tablet
device_007722,mobile
device_007723,corporate_workstation
device_007724,corporate_workstation
device_007725,corporate_workstation
device_007726,customer_service_terminal
device_007727,mobile
device_007728,tablet
device_007729,desktop
device_007730,tablet
device_007731,customer_service_terminal
device_007732,tablet
device_007733,customer_service_terminal
device_007734,mobile
device_007735,desktop
device_007736,corporate_workstation
device_007737,customer_service_terminal
device_007738,mobile
device_007739,desktop
device_007740,mobile
device_007741,corporate_workstation
device_007742,tablet
device_007743,desktop
device_007744,tablet
device_007745,desktop
device_007746,mobile
device_007747,tablet
device_007748,desktop
device_007749,tablet
device_007750,tablet
device_007751,mobile
device_007752,desktop
device_007753,desktop
device_007754,desktop
device_007755,corporate_workstation
device_007756,customer_service_terminal
device_007757,corporate_workstation
device_007758,mobile
device_007759,customer_service_terminal
device_007760,mobile
device_007761,desktop
device_007762,customer_service_terminal
device_007763,corporate_workstation
device_007764,corporate_workstation
device_007765,customer_service_terminal
device_007766,customer_service_terminal
device_007767,customer_service_terminal
device_007768,tablet
device_007769,tablet
device_007770,desktop
device_007771,tablet
device_007772,customer_service_terminal
device_007773,desktop
device_007774,customer_service_terminal
device_007775,corporate_workstation
device_007776,tablet
device_007777,customer_service_terminal
device_007778,corporate_workstation
device_007779,corporate_workstation
device_007780,mobile
device_007781,customer_service_terminal
device_007782,desktop
device_007783,corporate_workstation
device_007784,tablet
device_007785,corporate_workstation
device_007786,mobile
device_007787,mobile
device_007788,mobile
device_007789,tablet
device_007790,desktop
device_007791,tablet
device_007792,tablet
device_007793,mobile
device_007794,desktop
device_007795,customer_service_terminal
device_007796,tablet
device_007797,desktop
device_007798,corporate_workstation
device_007799,tablet
device_007800,tablet
device_007801,tablet
device_007802,mobile
device_007803,mobile
device_007804,desktop
device_007805,corporate_workstation
device_007806,customer_service_terminal
device_007807,corporate_workstation
device_007808,desktop
device_007809,desktop
device_007810,desktop
device_007811,mobile
device_007812,mobile
device_007813,customer_service_terminal
device_007814,mobile
device_007815,corporate_workstation
device_007816,tablet
device_007817,desktop
device_007818,mobile
device_007819,customer_service_terminal
device_007820,desktop
device_007821,customer_service_terminal
device_007822,desktop
device_007823,corporate_workstation
device_007824,customer_service_terminal
device_007825,desktop
device_007826,customer_service_terminal
device_007827,tablet
device_007828,desktop
device_007829,desktop
device_007830,mobile
device_007831,mobile
device_007832,tablet
device_007833,customer_service_terminal
device_007834,customer_service_terminal
